id,season,type,distance,timezone,date,weather,status,competition.id,competition.name,competition.location.country,competition.location.city,circuit.id,circuit.name,circuit.image,laps.current,laps.total,fastest_lap.driver.id,fastest_lap.time
1927,2024,Race,306.6 Kms,utc,2024-08-25T13:00:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,72.0,49.0,1:13.817
1928,2024,1st Qualifying,,utc,2024-08-24T13:00:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
1929,2024,3rd Practice,,utc,2024-08-24T09:30:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
1930,2024,2nd Practice,,utc,2024-08-23T14:00:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
1931,2024,1st Practice,,utc,2024-08-23T10:30:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
1932,2024,Race,307.0 Kms,utc,2024-09-01T13:00:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,53.0,49.0,1:21.432
1933,2024,1st Qualifying,,utc,2024-08-31T14:00:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
1934,2024,3rd Practice,,utc,2024-08-31T10:30:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
1935,2024,2nd Practice,,utc,2024-08-30T15:00:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
1936,2024,1st Practice,,utc,2024-08-30T11:30:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
1937,2024,Race,306.2 Kms,utc,2024-09-15T11:00:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,51.0,49.0,1:45.255
1938,2024,3rd Qualifying,,utc,2024-09-14T12:48:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
1939,2024,2nd Qualifying,,utc,2024-09-14T12:25:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
1940,2024,1st Qualifying,,utc,2024-09-14T12:00:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
1941,2024,1st Practice,,utc,2024-09-13T09:30:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
1942,2024,Race,306.3 Kms,utc,2024-09-22T12:00:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,62.0,14.0,1:34.486
1943,2024,1st Qualifying,,utc,2024-09-21T13:00:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
1944,2024,3rd Practice,,utc,2024-09-21T09:30:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
1945,2024,2nd Practice,,utc,2024-09-20T13:00:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
1946,2024,1st Practice,,utc,2024-09-20T09:30:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
1947,2024,Race,308.7 Kms,utc,2024-10-20T19:00:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,56.0,28.0,1:37.330
1948,2024,Sprint,,utc,2024-10-19T18:00:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
1949,2024,1st Sprint Shootout,,utc,2024-10-18T21:30:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
1950,2024,1st Qualifying,,utc,2024-10-19T22:00:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
1951,2024,1st Practice,,utc,2024-10-18T17:30:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
1952,2024,Race,305.6 Kms,utc,2024-10-27T20:00:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,71.0,34.0,1:18.336
1953,2024,1st Qualifying,,utc,2024-10-26T21:00:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
1954,2024,3rd Practice,,utc,2024-10-26T17:30:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
1955,2024,2nd Practice,,utc,2024-10-25T22:00:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
1956,2024,1st Practice,,utc,2024-10-25T18:30:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
1957,2024,Race,305.9 Kms,utc,2024-11-03T15:30:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,71.0,25.0,1:20.472
1958,2024,Sprint,,utc,2024-11-02T14:00:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
1959,2024,2nd Qualifying,,utc,2024-11-03T10:55:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
1960,2024,1st Qualifying,,utc,2024-11-03T10:30:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
1961,2024,1st Practice,,utc,2024-11-01T14:30:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
1962,2024,Race,310.1 Kms,utc,2024-11-24T06:00:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,50.0,49.0,1:34.876
1963,2024,1st Qualifying,,utc,2024-11-23T06:00:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
1964,2024,3rd Practice,,utc,2024-11-23T02:30:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
1965,2024,2nd Practice,,utc,2024-11-22T06:00:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
1966,2024,1st Practice,,utc,2024-11-22T02:30:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
1967,2024,Race,308.9 Kms,utc,2024-12-01T16:00:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,57.0,49.0,1:22.384
1968,2024,Sprint,,utc,2024-11-30T14:00:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
1969,2024,1st Sprint Shootout,,utc,2024-11-29T17:30:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
1970,2024,1st Qualifying,,utc,2024-11-30T18:00:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
1971,2024,1st Practice,,utc,2024-11-29T13:30:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
1972,2024,Race,306.3 Kms,utc,2024-12-08T13:00:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,58.0,2.0,1:25.637
1973,2024,1st Qualifying,,utc,2024-12-07T14:00:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
1974,2024,3rd Practice,,utc,2024-12-07T10:30:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
1975,2024,2nd Practice,,utc,2024-12-06T13:00:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
1976,2024,1st Practice,,utc,2024-12-06T09:30:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
1977,2024,2nd Qualifying,,utc,2024-03-01T16:25:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1978,2024,3rd Qualifying,,utc,2024-03-01T16:48:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1979,2024,2nd Qualifying,,utc,2024-03-08T17:25:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1980,2024,3rd Qualifying,,utc,2024-03-08T17:48:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1981,2024,2nd Qualifying,,utc,2024-03-23T05:25:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1982,2024,3rd Qualifying,,utc,2024-03-23T05:48:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1983,2024,2nd Qualifying,,utc,2024-04-06T06:25:00+00:00,,Completed,19,Japan Grand Prix,Japan,Suzuka,19,Suzuka International Racing Course,https://media.api-sports.io/formula-1/circuits/19.png,,,,
1984,2024,3rd Qualifying,,utc,2024-04-06T06:48:00+00:00,,Completed,19,Japan Grand Prix,Japan,Suzuka,19,Suzuka International Racing Course,https://media.api-sports.io/formula-1/circuits/19.png,,,,
1985,2024,1st Qualifying,,utc,2024-04-20T07:00:00+00:00,,Completed,4,China Grand Prix,China,Anting,4,Shanghai International Circuit,https://media.api-sports.io/formula-1/circuits/4.png,,,,
1986,2024,2nd Sprint Shootout,,utc,2024-04-19T07:54:00+00:00,,Completed,4,China Grand Prix,China,Anting,4,Shanghai International Circuit,https://media.api-sports.io/formula-1/circuits/4.png,,,,
1987,2024,3rd Sprint Shootout,,utc,2024-04-19T08:11:00+00:00,,Completed,4,China Grand Prix,China,Anting,4,Shanghai International Circuit,https://media.api-sports.io/formula-1/circuits/4.png,,,,
1988,2024,Sprint,,utc,2024-04-20T03:00:00+00:00,,Completed,4,China Grand Prix,China,Anting,4,Shanghai International Circuit,https://media.api-sports.io/formula-1/circuits/4.png,,,,
1989,2024,1st Sprint Shootout,,utc,2024-05-03T20:30:00+00:00,,Completed,34,Miami Grand Prix,USA,Miami,31,Miami International Autodrome,https://media.api-sports.io/formula-1/circuits/31.png,,,,
1990,2024,2nd Sprint Shootout,,utc,2024-05-03T20:47:00+00:00,,Completed,34,Miami Grand Prix,USA,Miami,31,Miami International Autodrome,https://media.api-sports.io/formula-1/circuits/31.png,,,,
1991,2024,3rd Sprint Shootout,,utc,2024-05-03T21:02:00+00:00,,Completed,34,Miami Grand Prix,USA,Miami,31,Miami International Autodrome,https://media.api-sports.io/formula-1/circuits/31.png,,,,
1992,2024,Sprint,307.6 Kms,utc,2024-05-04T16:00:00+00:00,,Completed,34,Miami Grand Prix,USA,Miami,31,Miami International Autodrome,https://media.api-sports.io/formula-1/circuits/31.png,,17.0,,
1993,2024,2nd Qualifying,,utc,2024-05-18T14:25:00+00:00,,Completed,29,Emilia Romagna Grand Prix,Italy,Imola,27,Autodromo Enzo e Dino Ferrari,https://media.api-sports.io/formula-1/circuits/27.png,,,,
1994,2024,3rd Qualifying,,utc,2024-05-18T14:48:00+00:00,,Completed,29,Emilia Romagna Grand Prix,Italy,Imola,27,Autodromo Enzo e Dino Ferrari,https://media.api-sports.io/formula-1/circuits/27.png,,,,
1995,2024,2nd Qualifying,,utc,2024-05-25T14:25:00+00:00,,Completed,7,Monaco Grand Prix,Monaco,Monte-Carlo,7,Circuit de Monaco,https://media.api-sports.io/formula-1/circuits/7.png,,,,
1996,2024,3rd Qualifying,,utc,2024-05-25T14:48:00+00:00,,Completed,7,Monaco Grand Prix,Monaco,Monte-Carlo,7,Circuit de Monaco,https://media.api-sports.io/formula-1/circuits/7.png,,,,
1997,2024,2nd Qualifying,,utc,2024-06-08T20:25:00+00:00,,Completed,9,Canada Grand Prix,Canada,Montréal,9,Circuit Gilles-Villeneuve,https://media.api-sports.io/formula-1/circuits/9.png,,,,
1998,2024,3rd Qualifying,,utc,2024-06-08T20:48:00+00:00,,Completed,9,Canada Grand Prix,Canada,Montréal,9,Circuit Gilles-Villeneuve,https://media.api-sports.io/formula-1/circuits/9.png,,,,
1999,2024,2nd Qualifying,,utc,2024-06-22T14:25:00+00:00,,Completed,6,Spain Grand Prix,Spain,Montmeló,6,Circuit de Barcelona-Catalunya,https://media.api-sports.io/formula-1/circuits/6.png,,,,
2000,2024,3rd Qualifying,,utc,2024-06-22T14:48:00+00:00,,Completed,6,Spain Grand Prix,Spain,Montmeló,6,Circuit de Barcelona-Catalunya,https://media.api-sports.io/formula-1/circuits/6.png,,,,
2001,2024,3rd Qualifying,,utc,2024-06-29T14:48:00+00:00,,Completed,11,Austria Grand Prix,Austria,Spielberg,11,Red Bull Ring,https://media.api-sports.io/formula-1/circuits/11.png,,,,
2002,2024,1st Sprint Shootout,,utc,2024-06-28T14:30:00+00:00,,Completed,11,Austria Grand Prix,Austria,Spielberg,11,Red Bull Ring,https://media.api-sports.io/formula-1/circuits/11.png,,,,
2003,2024,2nd Sprint Shootout,,utc,2024-06-28T14:49:00+00:00,,Completed,11,Austria Grand Prix,Austria,Spielberg,11,Red Bull Ring,https://media.api-sports.io/formula-1/circuits/11.png,,,,
2004,2024,3rd Sprint Shootout,,utc,2024-06-28T15:06:00+00:00,,Completed,11,Austria Grand Prix,Austria,Spielberg,11,Red Bull Ring,https://media.api-sports.io/formula-1/circuits/11.png,,,,
2005,2024,2nd Qualifying,,utc,2024-07-06T14:25:00+00:00,,Completed,12,Great Britain Grand Prix,United Kingdom,Silverstone Northamptonshire,12,Silverstone Circuit,https://media.api-sports.io/formula-1/circuits/12.png,,,,
2006,2024,3rd Qualifying,,utc,2024-07-06T14:48:00+00:00,,Completed,12,Great Britain Grand Prix,United Kingdom,Silverstone Northamptonshire,12,Silverstone Circuit,https://media.api-sports.io/formula-1/circuits/12.png,,,,
2007,2024,2nd Qualifying,,utc,2024-07-20T14:25:00+00:00,,Completed,14,Hungary Grand Prix,Hungary,Mogyoród,14,Hungaroring,https://media.api-sports.io/formula-1/circuits/14.png,,,,
2008,2024,3rd Qualifying,,utc,2024-07-20T14:48:00+00:00,,Completed,14,Hungary Grand Prix,Hungary,Mogyoród,14,Hungaroring,https://media.api-sports.io/formula-1/circuits/14.png,,,,
2009,2024,2nd Qualifying,,utc,2024-07-27T14:25:00+00:00,,Completed,15,Belgium Grand Prix,Belgium,Francorchamps,15,Circuit de Spa-Francorchamps,https://media.api-sports.io/formula-1/circuits/15.png,,,,
2010,2024,3rd Qualifying,,utc,2024-07-27T14:48:00+00:00,,Completed,15,Belgium Grand Prix,Belgium,Francorchamps,15,Circuit de Spa-Francorchamps,https://media.api-sports.io/formula-1/circuits/15.png,,,,
2011,2024,2nd Qualifying,,utc,2024-08-24T13:25:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
2012,2024,3rd Qualifying,,utc,2024-08-24T13:48:00+00:00,,Completed,5,Netherlands Grand Prix,Netherlands,Zandvoort,5,Circuit Zandvoort,https://media.api-sports.io/formula-1/circuits/5.png,,,,
2013,2024,2nd Qualifying,,utc,2024-08-31T14:25:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
2014,2024,3rd Qualifying,,utc,2024-08-31T14:48:00+00:00,,Completed,16,Italy Grand Prix,Italy,Monza,16,Autodromo Nazionale Monza,https://media.api-sports.io/formula-1/circuits/16.png,,,,
2015,2024,2nd Practice,,utc,2024-09-13T13:00:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
2016,2024,3rd Practice,,utc,2024-09-14T08:30:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
2017,2024,2nd Qualifying,,utc,2024-09-21T13:25:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
2018,2024,3rd Qualifying,,utc,2024-09-21T13:25:00+00:00,,Completed,17,Singapore Grand Prix,Singapore,Singapour,17,Marina Bay Street Circuit,https://media.api-sports.io/formula-1/circuits/17.png,,,,
2019,2024,2nd Qualifying,,utc,2024-10-19T22:25:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
2020,2024,3rd Qualifying,,utc,2024-10-19T22:48:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
2021,2024,2nd Sprint Shootout,,utc,2024-10-18T21:49:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
2022,2024,3rd Sprint Shootout,,utc,2024-10-18T22:06:00+00:00,,Completed,20,USA Grand Prix,USA,Elroy,20,Circuit of The Americas,https://media.api-sports.io/formula-1/circuits/20.png,,,,
2023,2024,2nd Qualifying,,utc,2024-10-26T21:25:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
2024,2024,3rd Qualifying,,utc,2024-10-26T21:48:00+00:00,,Completed,21,Mexico Grand Prix,Mexico,Mexico,21,Autódromo Hermanos Rodríguez,https://media.api-sports.io/formula-1/circuits/21.png,,,,
2025,2024,3rd Qualifying,,utc,2024-11-03T11:18:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
2026,2024,1st Sprint Shootout,,utc,2024-11-01T18:30:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
2027,2024,2nd Sprint Shootout,,utc,2024-11-01T18:49:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
2028,2024,3rd Sprint Shootout,,utc,2024-11-01T19:06:00+00:00,,Completed,22,Brazil Grand Prix,Brazil,São Paulo,22,Autódromo José Carlos Pace,https://media.api-sports.io/formula-1/circuits/22.png,,,,
2029,2024,2nd Qualifying,,utc,2024-11-23T06:25:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
2030,2024,3rd Qualifying,,utc,2024-11-23T07:09:00+00:00,,Completed,35,Las Vegas Grand Prix,USA,Las Vegas,32,Las Vegas Strip Circuit,https://media.api-sports.io/formula-1/circuits/32.png,,,,
2031,2024,2nd Qualifying,,utc,2024-11-30T18:25:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
2032,2024,3rd Qualifying,,utc,2024-11-30T18:48:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
2033,2024,2nd Sprint Shootout,,utc,2024-11-29T17:49:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
2034,2024,3rd Sprint Shootout,,utc,2024-11-29T18:06:00+00:00,,Completed,33,Qatar Grand Prix,Qatar,Losail,30,Losail International Circuit,https://media.api-sports.io/formula-1/circuits/30.png,,,,
2035,2024,2nd Qualifying,,utc,2024-12-07T14:28:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
2036,2024,3rd Qualifying,,utc,2024-12-07T14:51:00+00:00,,Completed,23,Abu Dhabi Grand Prix,United Arab Emirates,"Yas Marina, Abou Dabi ",23,Yas Marina Circuit,https://media.api-sports.io/formula-1/circuits/23.png,,,,
2150,2024,1st Sprint Shootout,,utc,2024-04-19T07:30:00+00:00,,Completed,4,China Grand Prix,China,Anting,4,Shanghai International Circuit,https://media.api-sports.io/formula-1/circuits/4.png,,,,
1671,2023,Race,308.5 Kms,utc,2023-03-05T15:00:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,57.0,83.0,1:33.996
1672,2023,1st Qualifying,,utc,2023-03-04T15:00:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1673,2023,3rd Practice,,utc,2023-03-04T11:30:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1674,2023,2nd Practice,,utc,2023-03-03T15:00:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1675,2023,1st Practice,,utc,2023-03-03T11:30:00+00:00,,Completed,2,Bahrain Grand Prix,Bahrain,Sakhir,2,Bahrain International Circuit,https://media.api-sports.io/formula-1/circuits/2.png,,,,
1676,2023,Race,308.8 Kms,utc,2023-03-19T17:00:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,50.0,25.0,1:31.906
1677,2023,1st Qualifying,,utc,2023-03-18T17:00:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1678,2023,3rd Practice,,utc,2023-03-18T13:30:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1679,2023,2nd Practice,,utc,2023-03-17T17:00:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1680,2023,1st Practice,,utc,2023-03-17T13:30:00+00:00,,Completed,32,Saudi Arabia Grand Prix,Saudi Arabia,Djeddah,29,Jeddah Corniche Circuit,https://media.api-sports.io/formula-1/circuits/29.png,,,,
1681,2023,Race,307.6 Kms,utc,2023-04-02T05:00:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,58.0,10.0,1:20.235
1682,2023,1st Qualifying,,utc,2023-04-01T05:00:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1683,2023,3rd Practice,,utc,2023-04-01T01:30:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1684,2023,2nd Practice,,utc,2023-03-31T05:00:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1685,2023,1st Practice,,utc,2023-03-31T01:30:00+00:00,,Completed,1,Australia Grand Prix,Australia,Melbourne,1,Albert Park Circuit,https://media.api-sports.io/formula-1/circuits/1.png,,,,
1686,2023,Race,306.2 Kms,utc,2023-04-30T11:00:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,51.0,51.0,1:43.370
1687,2023,1st Qualifying,,utc,2023-04-28T13:00:00+00:00,,Completed,8,Azerbaijan Grand Prix,Azerbaijan,Bakou,8,Baku City Circuit,https://media.api-sports.io/formula-1/circuits/8.png,,,,
